,First Name,Last Name,DOB,Gender,Selected Race,Guardian First,Guardian Last,Street,City,State,Zip,ELIGIBLE,ERRORS,ERROR TYPE
203,Bradley,OLEARY,8/19/99,Boy,White,RAMON,OLEARY,1281 Trails End Road,Oopstown,ST,33131,True,False,None
204,Atticus,SCHREIBER,5/23/02,Boy,White,LEA,SCHREIBER,1110 Hardesty Street,Oopstown,ST,12205,True,False,None
205,Amelie,CONTRERAS,1/1/10,Girl,Hispanic,OLA,CONTRERAS,1846 Wildrose Lane,Oopstown,ST,48226,True,True,Guessing-DOB
206,Faith,PETERSEN,1/1/10,Girl,White,BEN,PETERSEN,2536 Kerry Way,Oopstown,ST,90017,True,True,Guessing-DOB
207,Aniya,SORENSON,1/1/10,Girl,White,ROSARIO,KRAUS,3824 Meadowcrest Lane,Oopstown,ST,41144,True,True,Guessing-DOB
208,Payton,HORVATH,1/1/10,Girl,White,URSULA,HORVATH,4402 Green Gate Lane,Oopstown,ST,21202,True,True,Guessing-DOB
209,Kole,HATCHETT,1/1/10,Boy,Black,LOUISA,HATCHETT,1804 Sun Valley Road,Oopstown,ST,98908,True,True,Guessing-DOB
210,Mackenzie,STOCK,1/1/10,Girl,White,TAMIKA,STOCK,3281 Warner Street,Oopstown,ST,32801,True,True,Guessing-DOB
211,Rosa,HERNANDEZ,1/1/10,Girl,Hispanic,CORRINE,HERNANDEZ,4700 Washburn Street,Oopstown,ST,70805,True,True,Guessing-DOB
212,Richard,JANSEN,1/1/10,Boy,White,RAUL,JANSEN,4478 Mesa Drive,Oopstown,ST,89119,True,True,Guessing-DOB
213,Avery,LEHMAN,1/1/10,Girl,White,SHAUNA,CHRISTENSEN,1736 Hillside Street,Oopstown,ST,85251,True,True,Guessing-DOB
214,Denise,ROBINSON,1/1/10,Girl,Black,MARGERY,ROBINSON,4155 Traction Street,Oopstown,ST,29302,True,True,Guessing-DOB
215,Quinn,ROTH,1/1/10,Girl,White,ANGELIA,SCHWARZ,4269 Stroop Hill Road,Oopstown,ST,30309,True,True,Guessing-DOB
216,Haley,BLANKENSHIP-DONOVAN,1/1/10,Girl,White,NELL,BLANKENSHIP-DONOVAN,841 Glenwood Avenue,Oopstown,ST,44132,True,True,Guessing-DOB
217,Virginia,CERVANTES,1/1/10,Girl,Hispanic,GLEN,CERVANTES,4226 James Street,Oopstown,ST,14620,True,True,Guessing-DOB
218,Miracle,SCHWARTZ,1/1/10,Girl,White,DENA,SCHWARTZ,60 Lindale Avenue,Oopstown,ST,94612,True,True,Guessing-DOB
219,Owen,SCHULTZ,1/1/10,Boy,White,ABBY,RUSSO,3691 Raver Croft Drive,Oopstown,ST,37711,True,True,Guessing-DOB
220,Rayan,VAZQUEZ,1/1/10,Boy,Hispanic,WILLA,BARRAGAN,591 Tibbs Avenue,Oopstown,ST,59701,True,True,Guessing-DOB
221,Zoe,DECKER,1/1/10,Girl,White,MARGO,YODER,2127 Monroe Street,Oopstown,ST,77055,True,True,Guessing-DOB
222,James,OLSEN,1/1/10,Boy,White,CATHLEEN,MAGUIRE,3483 Mayo Street,Oopstown,ST,54911,True,True,Guessing-DOB
223,Sophia,HUMMEL,1/1/10,Girl,White,RENE,HUMMEL,4015 Neville Street,Oopstown,ST,47274,True,True,Guessing-DOB
224,Jamarion,ROBINSON,1/1/10,Boy,Black,CATALINA,ROBINSON,4981 Kenwood Place,Oopstown,ST,33301,True,True,Guessing-DOB
225,Logan,OBRIEN,1/1/10,Boy,White,LATONYA,OBRIEN,102 Conifer Drive,Oopstown,ST,98004,True,True,Guessing-DOB
226,Zion,CHIU,1/1/10,Girl,AAPI,JULIAN,CHIU,705 Smithfield Avenue,Oopstown,ST,79088,True,True,Guessing-DOB
227,Irene,HERNANDEZ,1/1/10,Girl,Hispanic,BARBRA,HERNANDEZ,1320 Earnhardt Drive,Oopstown,ST,40205,True,True,Guessing-DOB
228,Sebastian,SHULTZ,1/1/10,Boy,White,GABRIELA,LEHMAN,3402 Zappia Drive,Oopstown,ST,40443,True,True,Guessing-DOB
229,Craig,KIM,1/1/10,Boy,AAPI,LIZ,NGUYEN,3420 Sarah Drive,Oopstown,ST,70629,True,True,Guessing-DOB
230,Barbara,WILLIAMS,11/15/02,Girl,Black,CLARISSA,WILLIAMS,755 Hall Place,Oopstown,ST,75604,True,True,Guessing-First Name
231,Dukes,SANTIBANEZ,7/22/03,Boy,Hispanic,GREG,SAUCEDO,1319 Turkey Pen Lane,Oopstown,ST,36104,True,True,Guessing-First Name
232,Rowayna,ONEILL,11/21/07,Girl,White,BEN,ONEILL,3073 Pineview Drive,Oopstown,ST,55904,True,True,Guessing-First Name
233,Sean,ROTH,2/15/05,Boy,White,STACI,ROTH,203 August Lane,Oopstown,ST,71101,True,True,Guessing-First Name
234,Briggs,MYLES,2/22/08,Boy,Black,LAWANDA,MYLES,801 Despard Street,Oopstown,ST,30344,True,True,Guessing-First Name
235,Kingsley,COLEMAN,1/12/07,Boy,Black,DEENA,WILLIAMS,582 Cottrill Lane,Oopstown,ST,63109,True,True,Guessing-First Name
236,Johsiah,MCGRATH,3/20/08,Boy,White,CHESTER,MCGRATH,3357 Bassel Street,Oopstown,ST,70380,True,True,Guessing-First Name
237,Gaybriel,OLSON,3/15/99,Boy,White,STEFANIE,DONOVAN,1153 Conference Center Way,Oopstown,ST,18614,True,True,Guessing-First Name
238,Damien,SILVERMAN,9/9/02,Boy,White,RICARDO,SILVERMAN,1749 Pooh Bear Lane,Oopstown,ST,29848,True,True,Guessing-First Name
239,Abdiel,BATTLE,10/20/09,Boy,Black,ALLYSON,GAYLE,3846 Charack Road,Oopstown,ST,47274,True,True,Guessing-First Name
240,Galilea,CHAMBLISS,3/20/99,Girl,Black,LORAINE,CHAMBLISS,3362 Maxwell Farm Road,Oopstown,ST,24555,True,True,Guessing-First Name
241,Same,BAUER,9/7/04,Boy,White,JEWELL,STAHL,4606 Warner Street,Oopstown,ST,33166,True,True,Guessing-First Name
242,Liiam,OLSEN,3/27/01,Boy,White,ELIZA,OLSEN,4016 Hickory Ridge Drive,Oopstown,ST,89109,True,True,Guessing-First Name
243,Sutton,PARHAM,2/21/01,Girl,Black,MADGE,WILLIAMS,1407 Elkview Drive,Oopstown,ST,34994,True,True,Guessing-First Name
244,Bryant,GONZALEZ,5/25/03,Boy,Hispanic,CECIL,RAMIREZ,3915 Oakridge Farm Lane,Oopstown,ST,53051,True,True,Guessing-First Name
245,Lailea,SCHULTZ,12/31/99,Girl,White,GRACIELA,SCHULTZ,2401 Freedom Lane,Oopstown,ST,95340,True,True,Guessing-First Name
246,Llennen,GONZALEZ-RAMIREZ,8/26/03,Boy,Hispanic,ELISE,ARGUETA,1821 Bottom Lane,Oopstown,ST,14220,True,True,Guessing-First Name
247,Addison,NAGY,9/22/01,Girl,White,MORGAN,SCHMIDT,1534 Radford Street,Oopstown,ST,40244,True,True,Guessing-First Name
248,Langsten,CONTRERAS,3/16/03,Boy,Hispanic,CLARISSA,CONTRERAS,2752 Harter Street,Oopstown,ST,45402,True,True,Guessing-First Name
249,Arriadne,JOSEPH,3/22/04,Girl,Black,JULIO,WILLIAMS,1 Green Hill Road,Oopstown,ST,72703,True,True,Guessing-First Name
250,Hudson,DIETZ,7/1/05,Boy,White,MARGO,DIETZ,4166 Columbia Boulevard,Oopstown,ST,21215,True,True,Guessing-First Name
251,Charrlote,SCHULTZ,1/24/03,Girl,White,WINNIE,SCHULTZ,4275 Neuport Lane,Oopstown,ST,30201,True,True,Guessing-First Name
252,Owain,STOCK,8/8/08,Boy,White,LUELLA,KRAFT,3129 Alpaca Way,Oopstown,ST,92686,True,True,Guessing-First Name
253,Lachland,COLEMAN,9/21/03,Boy,Black,ROSELLA,COLEMAN,2892 Middleville Road,Oopstown,ST,91744,True,True,Guessing-First Name
254,Breiden,ROUNDTREE,5/23/02,Boy,Black,CORY,ROUNDTREE,1649 Eden Drive,Oopstown,ST,23227,True,True,Guessing-First Name
255,Julian,MCKENNA,5/28/98,Boy,White,DERRICK,MCKENNA,971 Irving Place,Oopstown,ST,63069,True,True,Guessing-First Name
256,Kalinn,GONZALEZ,11/25/06,Girl,Hispanic,AILEEN,GONZALEZ,3562 Myra Street,Oopstown,ST,2903,True,True,Guessing-First Name
257,Brooke,MCMAHON,11/6/07,Girl,White,MARGRET,KOWALSKI,3835 Stoney Lonesome Road,Oopstown,ST,18360,True,True,Guessing-First Name
258,Kolten,DIGGS,4/10/05,Boy,Black,TESSA,WILLIAMS,2368 Olive Street,Oopstown,ST,43609,True,True,Guessing-First Name
259,Anderz,ESCAMILLA,9/3/05,Boy,Hispanic,KATHARINE,ESCAMILLA,872 Windy Ridge Road,Oopstown,ST,46571,True,True,Guessing-First Name
260,Aryana,PALACIUS,10/14/09,Girl,Hispanic,JEWELL,PALACIOS,404 Quarry Drive,Oopstown,ST,36830,True,True,Guessing-Last Name
261,Farrah,WILLIAAMES,8/24/08,Girl,Black,JAMI,WILLIAMS,3274 Denver Avenue,Oopstown,ST,92801,True,True,Guessing-Last Name
262,Evelyn,FUNKO,8/4/09,Girl,White,PETRA,FUNK,661 Sunburst Drive,Oopstown,ST,33923,True,True,Guessing-Last Name
263,Jovanni,KKIM,6/5/00,Boy,AAPI,FLORINE,KIM,2362 Holt Street,Oopstown,ST,33463,True,True,Guessing-Last Name
264,Sebastian,BRENEAN,2/16/00,Boy,White,HALEY,BRENNAN,4762 Mount Olive Road,Oopstown,ST,30076,True,True,Guessing-Last Name
265,Yehuda,YAZIE,10/24/03,Boy,Native,INES,BEGAY,1502 Kessla Way,Oopstown,ST,29577,True,True,Guessing-Last Name
266,Chase,SCNIDER,7/25/04,Boy,White,CALLIE,SNYDER,1131 Swick Hill Street,Oopstown,ST,77032,True,True,Guessing-Last Name
267,Dimitri,WILLIAMOS,1/2/01,Boy,Black,ELVIA,WILLIAMS,2604 Tree Frog Lane,Oopstown,ST,66215,True,True,Guessing-Last Name
268,Cristian,BOLLINGE,11/24/08,Boy,White,RICK,BOLLINGER,1182 Delaware Avenue,Oopstown,ST,94568,True,True,Guessing-Last Name
269,Aidyn,CHOEUNG,3/3/07,Boy,AAPI,MARION,MA,2470 Caynor Circle,Oopstown,ST,7477,True,True,Guessing-Last Name
270,Lincoln,SHUHMAKER,11/14/08,Boy,White,JANETTE,SHOEMAKER,4210 Arrowood Drive,Oopstown,ST,32091,True,True,Guessing-Last Name
271,Sierra,OLSEN,4/23/06,Girl,White,ESTELA,BUSCH,2643 Trouser Leg Road,Oopstown,ST,1103,True,True,Guessing-Last Name
272,Kaydence,COUUGHLIN,6/9/02,Girl,White,ROSALYN,SCHNEIDER,2835 Eastland Avenue,Oopstown,ST,39201,True,True,Guessing-Last Name
273,Sara,CUURAN,6/21/07,Girl,White,ELMA,CURRAN,3146 Pallet Street,Oopstown,ST,10606,True,True,Guessing-Last Name
274,Lochlan,PATELLO,8/21/03,Boy,AAPI,ANASTASIA,PATEL,388 Whitetail Lane,Oopstown,ST,75253,True,True,Guessing-Last Name
275,Thiago,LORSON,6/18/00,Boy,White,BERNADINE,LARSON,933 Ash Street,Oopstown,ST,75287,True,True,Guessing-Last Name
276,Colton,NEWCOMS,7/30/10,Boy,White,LADONNA,GOLDBERG,3529 Half and Half Drive,Oopstown,ST,93210,True,True,Guessing-Last Name
277,Alice,BOLINGER,6/22/05,Girl,White,DUANE,BOLLINGER,4729 Johnson Street,Oopstown,ST,27529,True,True,Guessing-Last Name
278,Angelica,JENNSONN,12/6/02,Girl,White,LARA,JENSEN,1576 Conifer Drive,Oopstown,ST,98161,True,True,Guessing-Last Name
279,Aviana,DAWDEN,3/17/02,Girl,Black,EVE,DARDEN,38 Elk City Road,Oopstown,ST,46204,True,True,Guessing-Last Name
280,Zainab,WYLLIAMES,8/19/00,Girl,Black,MADGE,MOORER,3317 Poplar Chase Lane,Oopstown,ST,83702,True,True,Guessing-Last Name
281,Monroe,WILLIAMSI,12/10/07,Girl,Black,JEANIE,CHARLES,2985 Kimberly Way,Oopstown,ST,49503,True,True,Guessing-Last Name
282,Sophie,RUSCO,8/1/03,Girl,White,CONSUELO,RUSSO,4312 Coventry Court,Oopstown,ST,39531,True,True,Guessing-Last Name
283,Joaquin,GARBIERO,6/17/09,Boy,White,MARC,GARBER,3433 Hall Valley Drive,Oopstown,ST,25701,True,True,Guessing-Last Name
284,Elaine,JUAROZ,9/14/98,Girl,Hispanic,JOCELYN,JUAREZ,3529 Twin Willow Lane,Oopstown,ST,28540,True,True,Guessing-Last Name
285,Nolan,ROSSENBERG,4/15/05,Boy,White,MORGAN,ROSENBERG,4095 Stroop Hill Road,Oopstown,ST,30303,True,True,Guessing-Last Name
286,Lillianna,WILIAMB,1/7/99,Girl,Black,RAE,WILLIAM,729 Havanna Street,Oopstown,ST,27573,True,True,Guessing-Last Name
287,Audrey,XNYDER,8/7/01,Girl,White,SHANE,SNYDER,1487 Lucy Lane,Oopstown,ST,47274,True,True,Guessing-Last Name
288,Addison,SCHNEIDEROW,7/10/05,Girl,White,BRETT,SAUER,544 Hill Haven Drive,Oopstown,ST,98499,True,True,Guessing-Last Name
289,Leona,RAMIREIZ,11/17/08,Girl,Hispanic,DENA,RAMIREZ,891 Fulton Street,Oopstown,ST,26030,True,True,Guessing-Last Name
290,Fisher,FRIERSON-WOODSON,4/1/09,Boy,Black,ALTHEA,FRIERSON-WOODSON,985 Sun Valley Road,Oopstown,ST,99201,True,True,Guessing-DOB
291,Kai,OLSEN,6/1/01,Boy,White,AILEEN,OLSEN,1915 Carson Street,Oopstown,ST,40403,True,True,Guessing-DOB
292,Victoria,BURGER,10/1/02,Girl,White,WESLEY,BURGER,843 Sherwood Circle,Oopstown,ST,27410,True,True,Guessing-DOB
293,Yusuf,RAMIREZ,1/1/04,Boy,Hispanic,ELNORA,RAMIREZ,3221 Grove Street,Oopstown,ST,10013,True,True,Guessing-DOB
294,Noah,HANSEN,12/1/00,Boy,White,ABBY,HANSEN,4860 Finwood Road,Oopstown,ST,7042,True,True,Guessing-DOB
295,Terrell,ROBINSON,1/1/05,Boy,Black,ZELMA,ROBINSON,2748 Adamsville Road,Oopstown,ST,78501,True,True,Guessing-DOB
296,Lyric,MUHAMMAD,12/1/98,Boy,Black,TESSA,MUHAMMAD,4555 College Street,Oopstown,ST,30338,True,True,Guessing-DOB
297,Harper,SCHMITZ,10/1/01,Girl,White,ESPERANZA,DAIGLE,3809 Broadcast Drive,Oopstown,ST,20166,True,True,Guessing-DOB
298,Malachi,RUSSO,3/1/00,Boy,White,NOLA,RUSSO,377 Brannon Street,Oopstown,ST,90017,True,True,Guessing-DOB
299,Yusuf,SAGASTUME,7/1/98,Boy,Hispanic,MARITZA,ESCAMILLA,4728 Murry Street,Oopstown,ST,23505,True,True,Guessing-DOB
300,Reagan,KOEHLER-LEHMAN,6/1/09,Girl,White,LESLEY,SCHAEFER,4426 University Drive,Oopstown,ST,60654,True,True,Guessing-DOB
301,Kennedy,CHRISTENSEN,11/1/08,Girl,White,MIA,BARNHART,1956 Musgrave Street,Oopstown,ST,73075,True,True,Guessing-DOB
302,Gavin,FRIEDMAN-ENGEL,1/1/01,Boy,White,VALARIE,KOCH,2583 McVaney Road,Oopstown,ST,28601,True,True,Guessing-DOB
303,Mason,BAUMAN,7/1/03,Boy,White,CONSUELO,BAUMAN,1319 Calico Drive,Oopstown,ST,99114,True,True,Guessing-DOB
304,Kylie,YEAGER,0106-09-01,Girl,White,DEAN,YEAGER,2229 Whitetail Lane,Oopstown,ST,75240,True,True,Guessing-DOB
305,Channingh,CASTELLANOS,9/10/00,Boy,Hispanic,DERRICK,CASTELLANOS,4544 Honeysuckle Lane,Oopstown,ST,98161,True,True,Typo-First Name
306,Natban,JENSEN,7/31/99,Boy,White,NELL,REILLY,4482 Young Road,Oopstown,ST,83702,True,True,Typo-First Name
307,Oljivia,MAIER,9/4/10,Girl,White,CONSUELO,CRAMER,1837 Flanigan Oaks Drive,Oopstown,ST,20892,True,True,Typo-First Name
308,Alahya,WILLIAMS,7/23/07,Girl,Black,LILIANA,WASHINGTON,1639 Smith Street,Oopstown,ST,1606,True,True,Typo-First Name
309,Rejuben,WASHINGTON,7/23/03,Boy,Black,JESSIE,WASHINGTON,2429 Locust Court,Oopstown,ST,90670,True,True,Typo-First Name
310,Aryqana,HERNANDEZ,9/17/10,Girl,Hispanic,BEATRIZ,ZERMENO,4839 South Street,Oopstown,ST,22903,True,True,Typo-First Name
311,Eolla,SCHUBERT,5/12/06,Girl,White,LETHA,SCHUBERT,142 Garfield Road,Oopstown,ST,61607,True,True,Typo-First Name
312,Chrisgtian,BARNHART,5/15/03,Boy,White,JIMMIE,BARNHART,4280 Fincham Road,Oopstown,ST,91752,True,True,Typo-First Name
313,Olicver,LEHMAN,11/24/05,Boy,White,BEN,MEYER,1344 Spring Haven Trail,Oopstown,ST,7042,True,True,Typo-First Name
314,Clnnor,WEINSTEIN,4/15/03,Boy,White,SHEENA,ALLRED,3956 Meadow View Drive,Oopstown,ST,6492,True,True,Typo-First Name
315,Priscills,WOLF,7/12/99,Girl,White,DUSTIN,WOLF,1749 Pooh Bear Lane,Oopstown,ST,29848,True,True,Typo-First Name
316,Abiyail,FREY,5/23/10,Girl,White,GRACIELA,FREY,3786 Southern Avenue,Oopstown,ST,63366,True,True,Typo-First Name
317,Natzalia,MCNALLY,12/18/10,Girl,White,FAY,MCNALLY,3317 Poplar Chase Lane,Oopstown,ST,83702,True,True,Typo-First Name
318,Jeruicho,KANG,10/30/99,Boy,AAPI,MARIETTA,KANG,4007 Ross Street,Oopstown,ST,62863,True,True,Typo-First Name
319,Esmre,WILLIAMS,5/17/01,Girl,Black,JAVIER,WILLIAMS,2565 Dola Mine Road,Oopstown,ST,27549,True,True,Typo-First Name
320,Teuman,LUONG,10/14/02,Boy,AAPI,DEIRDRE,MOUA,4872 Martha Ellen Drive,Oopstown,ST,89509,True,True,Typo-First Name
321,Elxa,SCHWARTZ,8/5/10,Girl,White,LACEY,SCHWARTZ,1690 Kelly Street,Oopstown,ST,28073,True,True,Typo-First Name
322,Amie,ALBRECHT,12/6/05,Boy,White,GABRIELA,CAHILL,4229 Flinderation Road,Oopstown,ST,60605,True,True,Typo-First Name
323,Jeeremy,SKAGGS-MOSER,6/12/02,Boy,White,MAVIS,SKAGGS-MOSER,1094 College Street,Oopstown,ST,30030,True,True,Typo-First Name
324,Abrielld,YU,12/14/10,Girl,AAPI,HALLIE,YU,4007 Ross Street,Oopstown,ST,62863,True,True,Typo-First Name
325,Josreph,DONOVAN,4/18/07,Boy,White,MILTON,DONOVAN,930 Sycamore Road,Oopstown,ST,97702,True,True,Typo-First Name
326,Ameloia,KESSLER-OLSON,4/10/98,Girl,White,NATHANIEL,KESSLER-OLSON,1661 Illinois Avenue,Oopstown,ST,97019,True,True,Typo-First Name
327,Triksten,SHOOK,12/31/09,Boy,White,DEE,SHOOK,3049 Radford Street,Oopstown,ST,40202,True,True,Typo-First Name
328,Linbdsay,SIFUENTES,4/15/09,Girl,Hispanic,ARNOLD,SIFUENTES,1940 Angie Drive,Oopstown,ST,91505,True,True,Typo-First Name
329,Daniekl,LANGE,6/7/07,Boy,White,JONI,LANGE,3607 Sherman Street,Oopstown,ST,68345,True,True,Typo-First Name
330,Brooked,SNYDER-CRABTREE,7/31/00,Girl,White,ROSALIND,KRUEGER,2575 Pursglove Court,Oopstown,ST,45429,True,True,Typo-First Name
331,Gertald,GATLING,2/25/04,Boy,Black,AVA,GATLING,1370 Kovar Road,Oopstown,ST,2053,True,True,Typo-First Name
332,Albeert,LUDWIG-CLINE,5/14/01,Boy,White,WILLA,LUDWIG-CLINE,153 Beechwood Drive,Oopstown,ST,15205,True,True,Typo-First Name
333,Angdel,BRAUN,10/12/07,Boy,White,CECILE,BRAUN,4209 Viking Drive,Oopstown,ST,45732,True,True,Typo-First Name
334,Jordhyn,HOFFMAN,5/8/03,Girl,White,NELL,SHEETS,1303 Cardinal Lane,Oopstown,ST,62301,True,True,Typo-First Name
335,Winston,WELLLER,7/18/07,Boy,White,LARA,WELLER,2902 Swick Hill Street,Oopstown,ST,77853,True,True,Typo-Last Name
336,Logan,NIELSSEN,2/7/10,Boy,White,GLENNA,NIELSEN,1231 Union Street,Oopstown,ST,98109,True,True,Typo-Last Name
337,Myra,TAAPIA,7/4/04,Girl,Hispanic,BETTYE,TAPIA,3609 Old House Drive,Oopstown,ST,45619,True,True,Typo-Last Name
338,Sean,RASSMUSSEN-BECKER,11/23/07,Boy,White,RHODA,RASMUSSEN-BECKER,4140 Ashmor Drive,Oopstown,ST,56482,True,True,Typo-Last Name
339,Jack,OCONNNOR,3/13/01,Boy,White,COREY,OCONNOR,3172 August Lane,Oopstown,ST,71251,True,True,Typo-Last Name
340,Ashley,WWOLF,10/11/99,Girl,White,CLEO,WOLF,3501 Hardman Road,Oopstown,ST,3768,True,True,Typo-Last Name
341,Charlie,OMALLLEY,1/28/06,Boy,White,LEA,LANGE,1786 Hampton Meadows,Oopstown,ST,1742,True,True,Typo-Last Name
342,Azariah,BAPTISSTE,6/30/99,Boy,Black,JAIME,BAPTISTE,1 Green Hill Road,Oopstown,ST,72703,True,True,Typo-Last Name
343,Caroline,LARSEEN,3/15/06,Girl,White,DEBORA,LARSEN,1927 Breezewood Court,Oopstown,ST,67118,True,True,Typo-Last Name
344,Jocelyn,MCDONNEELL,1/24/09,Girl,White,SAM,MCDONNELL,3129 Alpaca Way,Oopstown,ST,92686,True,True,Typo-Last Name
345,Hunter,BOUCHAARD,12/11/09,Boy,White,KERI,BOUCHARD,665 Cinnamon Lane,Oopstown,ST,78205,True,True,Typo-Last Name
346,Diamond,WILLLIAMS,11/26/06,Girl,Black,MILAGROS,LAMPKIN,520 Robinson Lane,Oopstown,ST,43302,True,True,Typo-Last Name
347,Mckenna,EPSTEEIN,2/11/09,Girl,White,DOLLY,EPSTEIN,4022 Green Avenue,Oopstown,ST,94545,True,True,Typo-Last Name
348,Gage,MMEYER,10/9/08,Boy,White,COREY,MEYER,582 Cottrill Lane,Oopstown,ST,63109,True,True,Typo-Last Name
349,Raina,VANNG,3/31/03,Girl,AAPI,KATHERYN,VANG,2430 Rollins Road,Oopstown,ST,68801,True,True,Typo-Last Name
350,Gauge,JACCKSON,6/19/06,Boy,Black,NITA,JACKSON,4037 Kincheloe Road,Oopstown,ST,97383,True,True,Typo-Last Name
351,Logan,MAAIER,8/23/00,Boy,White,LEA,KAISER,4823 Hawks Nest Lane,Oopstown,ST,63101,True,True,Typo-Last Name
352,Annalee,LAROCQUEE,4/19/10,Girl,Native,HALLIE,LAROCQUE,1823 Joanne Lane,Oopstown,ST,1824,True,True,Typo-Last Name
353,Valerie,PELLETIEER,7/3/00,Girl,White,ANGEL,PELLETIER,4313 Broadcast Drive,Oopstown,ST,22021,True,True,Typo-Last Name
354,Cora,SCCHNEIDER,11/12/99,Girl,White,NATHANIEL,SCHNEIDER,4327 Carter Street,Oopstown,ST,62434,True,True,Typo-Last Name
355,Roland,ESPARRZA,11/7/01,Boy,Hispanic,ELMA,ESPARZA,4229 Flinderation Road,Oopstown,ST,60605,True,True,Typo-Last Name
356,Aliza,CANTTY,1/19/09,Girl,Black,ALLAN,CANTY,1499 Kildeer Drive,Oopstown,ST,23502,True,True,Typo-Last Name
357,Olivia,GALLAGHERR,11/3/03,Girl,White,BRENT,VOSS,1757 Rodney Street,Oopstown,ST,63011,True,True,Typo-Last Name
358,Eugene,WITTHERSPOON,4/16/03,Boy,Black,BRIANNA,WITHERSPOON,4402 Green Gate Lane,Oopstown,ST,21202,True,True,Typo-Last Name
359,Brooke,KKAPLAN,11/6/08,Girl,White,URSULA,KAPLAN,1292 Cityview Drive,Oopstown,ST,18101,True,True,Typo-Last Name
360,Jackson,SCHULTZZ,6/2/07,Boy,White,LESTER,SCHULTZ,1771 Callison Lane,Oopstown,ST,19108,True,True,Typo-Last Name
361,Jackson,HANSSEN,7/14/98,Boy,White,LORNA,GREENBERG,3920 Penn Street,Oopstown,ST,65473,True,True,Typo-Last Name
362,Carl,BARAJAAS,5/2/99,Boy,Hispanic,CLARICE,OCHOA,1504 Waldeck Street,Oopstown,ST,76133,True,True,Typo-Last Name
363,Elisa,BAUERR,9/6/04,Girl,White,DOROTHEA,BAUER,2351 Rainbow Drive,Oopstown,ST,44406,True,True,Typo-Last Name
364,Londyn,BURKHARTT,4/6/06,Girl,White,LILLY,PELLETIER,1395 Marshall Street,Oopstown,ST,20707,True,True,Typo-Last Name
365,Dylan,SCHMIDT,2000-22-03,Boy,White,JILLIAN,SCHMIDT,4822 Maxwell Farm Road,Oopstown,ST,22801,True,True,Typo-DOB
366,Harley,MARISCAL,2000-23-01,Boy,Hispanic,CECIL,MARISCAL,4951 Emma Street,Oopstown,ST,79029,True,True,Typo-DOB
367,Randall,WILLIAMS-BATTS,2/9/05,Boy,Black,DARREN,WILLIAMS-BATTS,3138 Adonais Way,Oopstown,ST,30303,True,True,Typo-DOB
368,Hadley,HOFFMAN,4/7/01,Girl,White,SHAUNA,HOFFMAN,3063 Heritage Road,Oopstown,ST,93711,True,True,Typo-DOB
369,Jamison,HESS,4/10/99,Boy,White,SOCORRO,HESS,4069 Lynch Street,Oopstown,ST,54115,True,True,Typo-DOB
370,Evelyn,WOLF,6/11/99,Girl,White,GEORGINA,WOLF,4592 Barrington Court,Oopstown,ST,72560,True,True,Typo-DOB
371,Xavier,MONAHAN,10/9/07,Boy,White,KIRSTEN,CLEVENGER,3797 Morgan Street,Oopstown,ST,32507,True,True,Typo-DOB
372,Mara,MEJIA,2007-17-09,Girl,Hispanic,LESLIE,MEJIA,4247 Saints Alley,Oopstown,ST,33564,True,True,Typo-DOB
373,Mariah,CONNOLLY,2003-22-03,Girl,White,AILEEN,HECK,1197 Austin Avenue,Oopstown,ST,31520,True,True,Typo-DOB
374,Lilyanna,ROBINSON,10/4/04,Girl,Black,SASHA,ROBINSON,137 Saint Francis Way,Oopstown,ST,53142,True,True,Typo-DOB
375,Andrea,ROTH,2006-29-11,Girl,White,IMOGENE,ROTH,2650 Jadewood Drive,Oopstown,ST,60089,True,True,Typo-DOB
376,Brecken,PIERRE,6/11/07,Boy,Black,ALISSA,PIERRE,1329 Lynch Street,Oopstown,ST,53202,True,True,Typo-DOB
377,Albert,DOHERTY,11/4/99,Boy,White,BRETT,DOHERTY,4074 August Lane,Oopstown,ST,71101,True,True,Typo-DOB
378,Benjamin,KERN,2002-24-09,Boy,White,RAFAEL,KERN,502 Geraldine Lane,Oopstown,ST,10022,True,True,Typo-DOB
379,James,SNYDER,8/3/00,Boy,White,CLYDE,SNYDER,1786 Mulberry Avenue,Oopstown,ST,72039,True,True,Typo-DOB
380,Julpiiane,WENDT,8/11/07,Boy,White,ANGELIA,WENDT,3768 Small Street,Oopstown,ST,10022,True,True,Guess and Typo-First Name
381,Baikor,TANG,12/31/00,Boy,AAPI,KIRK,TANG,140 County Line Road,Oopstown,ST,33634,True,True,Guess and Typo-First Name
382,Charflotti,COFFMAN,4/7/98,Girl,White,RON,BERG,2390 Luke Lane,Oopstown,ST,73401,True,True,Guess and Typo-First Name
383,Aniedbel,BLUE,7/26/09,Girl,Black,TOMMIE,BLUE,661 Beechwood Drive,Oopstown,ST,15222,True,True,Guess and Typo-First Name
384,Kehrwa,FRIEDMAN,7/22/09,Girl,White,FRANKIE,FRIEDMAN,489 Gladwell Street,Oopstown,ST,75601,True,True,Guess and Typo-First Name
385,Vzllentin,KAMINSKI,10/12/01,Girl,White,LUPE,KAMINSKI,1339 Turkey Pen Lane,Oopstown,ST,36104,True,True,Guess and Typo-First Name
386,Natallio,DECKER,4/18/98,Girl,White,LUCILE,DECKER,4058 Nutters Barn Lane,Oopstown,ST,50266,True,True,Guess and Typo-First Name
